source,decade,rank,term,count,tokens,per10k
Cato Institute,1980s,81,what,200,136764,14.624
Cato Institute,1980s,82,when,199,136764,14.551
Cato Institute,1980s,83,i,197,136764,14.404
Cato Institute,1980s,84,sanctions,196,136764,14.331
Cato Institute,1980s,85,war,192,136764,14.039
Cato Institute,1980s,86,most,191,136764,13.966
Cato Institute,1980s,87,so,191,136764,13.966
Cato Institute,1980s,88,state,184,136764,13.454
Cato Institute,1980s,89,do,183,136764,13.381
Cato Institute,1980s,90,those,182,136764,13.308
Cato Institute,1980s,91,washington,179,136764,13.088
Cato Institute,1980s,92,he,179,136764,13.088
Cato Institute,1980s,93,about,177,136764,12.942
Cato Institute,1980s,94,should,176,136764,12.869
Cato Institute,1980s,95,see,174,136764,12.723
Cato Institute,1980s,96,control,170,136764,12.43
Cato Institute,1980s,97,national,168,136764,12.284
Cato Institute,1980s,98,them,165,136764,12.065
Cato Institute,1980s,99,over,158,136764,11.553
Cato Institute,1980s,100,his,156,136764,11.407
Cato Institute,2000s,1,the,8154,146048,558.31
Cato Institute,2000s,2,of,4959,146048,339.546
Cato Institute,2000s,3,and,3889,146048,266.282
Cato Institute,2000s,4,to,3673,146048,251.493
Cato Institute,2000s,5,a,3075,146048,210.547
Cato Institute,2000s,6,in,2861,146048,195.895
Cato Institute,2000s,7,that,2044,146048,139.954
Cato Institute,2000s,8,is,1626,146048,111.333
Cato Institute,2000s,9,for,1335,146048,91.408
Cato Institute,2000s,10,s,1265,146048,86.615
Cato Institute,2000s,11,by,921,146048,63.061
Cato Institute,2000s,12,as,895,146048,61.281
Cato Institute,2000s,13,on,885,146048,60.597
Cato Institute,2000s,14,it,868,146048,59.433
Cato Institute,2000s,15,are,782,146048,53.544
Cato Institute,2000s,16,cato,724,146048,49.573
Cato Institute,2000s,17,be,707,146048,48.409
Cato Institute,2000s,18,with,700,146048,47.929
Cato Institute,2000s,19,have,667,146048,45.67
Cato Institute,2000s,20,not,634,146048,43.41
Cato Institute,2000s,21,t,615,146048,42.109
Cato Institute,2000s,22,health,614,146048,42.041
Cato Institute,2000s,23,from,593,146048,40.603
Cato Institute,2000s,24,more,554,146048,37.933
Cato Institute,2000s,25,at,542,146048,37.111
Cato Institute,2000s,26,or,540,146048,36.974
Cato Institute,2000s,27,we,538,146048,36.837
Cato Institute,2000s,28,an,460,146048,31.496
Cato Institute,2000s,29,government,443,146048,30.332
Cato Institute,2000s,30,they,441,146048,30.196
Cato Institute,2000s,31,has,435,146048,29.785
Cato Institute,2000s,32,would,434,146048,29.716
Cato Institute,2000s,33,policy,432,146048,29.579
Cato Institute,2000s,34,their,424,146048,29.032
Cato Institute,2000s,35,i,420,146048,28.758
Cato Institute,2000s,36,than,412,146048,28.21
Cato Institute,2000s,37,but,394,146048,26.977
Cato Institute,2000s,38,was,374,146048,25.608
Cato Institute,2000s,39,care,353,146048,24.17
Cato Institute,2000s,40,this,352,146048,24.102
Cato Institute,2000s,41,no,351,146048,24.033
Cato Institute,2000s,42,will,341,146048,23.348
Cato Institute,2000s,43,can,340,146048,23.28
Cato Institute,2000s,44,o,329,146048,22.527
Cato Institute,2000s,45,people,327,146048,22.39
Cato Institute,2000s,46,u,312,146048,21.363
Cato Institute,2000s,47,n,310,146048,21.226
Cato Institute,2000s,48,e,309,146048,21.157
Cato Institute,2000s,49,states,307,146048,21.02
Cato Institute,2000s,50,about,305,146048,20.884
Cato Institute,2000s,51,drug,299,146048,20.473
Cato Institute,2000s,52,which,296,146048,20.267
Cato Institute,2000s,53,our,290,146048,19.856
Cato Institute,2000s,54,new,282,146048,19.309
Cato Institute,2000s,55,if,277,146048,18.966
Cato Institute,2000s,56,those,269,146048,18.419
Cato Institute,2000s,57,all,268,146048,18.35
Cato Institute,2000s,58,what,265,146048,18.145
Cato Institute,2000s,59,r,265,146048,18.145
Cato Institute,2000s,60,c,262,146048,17.939
Cato Institute,2000s,61,institute,259,146048,17.734
Cato Institute,2000s,62,may,257,146048,17.597
Cato Institute,2000s,63,p,254,146048,17.392
Cato Institute,2000s,64,there,245,146048,16.775
Cato Institute,2000s,65,rights,244,146048,16.707
Cato Institute,2000s,66,one,243,146048,16.638
Cato Institute,2000s,67,other,243,146048,16.638
Cato Institute,2000s,68,inequality,237,146048,16.228
Cato Institute,2000s,69,its,236,146048,16.159
Cato Institute,2000s,70,do,234,146048,16.022
Cato Institute,2000s,71,law,226,146048,15.474
Cato Institute,2000s,72,when,224,146048,15.337
Cato Institute,2000s,73,economic,223,146048,15.269
Cato Institute,2000s,74,united,221,146048,15.132
Cato Institute,2000s,75,social,221,146048,15.132
Cato Institute,2000s,76,power,218,146048,14.927
Cato Institute,2000s,77,who,216,146048,14.79
Cato Institute,2000s,78,see,212,146048,14.516
Cato Institute,2000s,79,income,199,146048,13.626
Cato Institute,2000s,80,national,199,146048,13.626
Cato Institute,2000s,81,privacy,198,146048,13.557
Cato Institute,2000s,82,many,197,146048,13.489
Cato Institute,2000s,83,world,196,146048,13.42
Cato Institute,2000s,84,public,196,146048,13.42
Cato Institute,2000s,85,insurance,196,146048,13.42
Cato Institute,2000s,86,only,194,146048,13.283
Cato Institute,2000s,87,such,194,146048,13.283
Cato Institute,2000s,88,gold,191,146048,13.078
Cato Institute,2000s,89,over,191,146048,13.078
Cato Institute,2000s,90,you,191,146048,13.078
Cato Institute,2000s,91,percent,190,146048,13.009
Cato Institute,2000s,92,he,189,146048,12.941
Cato Institute,2000s,93,system,187,146048,12.804
Cato Institute,2000s,94,money,187,146048,12.804
Cato Institute,2000s,95,state,187,146048,12.804
Cato Institute,2000s,96,most,186,146048,12.736
Cato Institute,2000s,97,how,184,146048,12.599
Cato Institute,2000s,98,so,184,146048,12.599
Cato Institute,2000s,99,even,181,146048,12.393
Cato Institute,2000s,100,been,178,146048,12.188
Cato Institute,2010s,1,the,6115,116500,524.893
Cato Institute,2010s,2,of,3753,116500,322.146
Cato Institute,2010s,3,to,3024,116500,259.571
Cato Institute,2010s,4,and,2919,116500,250.558
Cato Institute,2010s,5,a,2180,116500,187.124
Cato Institute,2010s,6,in,2020,116500,173.391
Cato Institute,2010s,7,that,1635,116500,140.343
Cato Institute,2010s,8,is,1300,116500,111.588
Cato Institute,2010s,9,for,1238,116500,106.266
Cato Institute,2010s,10,s,934,116500,80.172
Cato Institute,2010s,11,on,848,116500,72.79
Cato Institute,2010s,12,it,702,116500,60.258
Cato Institute,2010s,13,by,701,116500,60.172
Cato Institute,2010s,14,as,669,116500,57.425
Cato Institute,2010s,15,are,635,116500,54.506
Cato Institute,2010s,16,be,583,116500,50.043
Cato Institute,2010s,17,not,544,116500,46.695
Cato Institute,2010s,18,from,521,116500,44.721
Cato Institute,2010s,19,this,513,116500,44.034
Cato Institute,2010s,20,with,506,116500,43.433
Cato Institute,2010s,21,have,490,116500,42.06
Cato Institute,2010s,22,or,490,116500,42.06
Cato Institute,2010s,23,t,477,116500,40.944
Cato Institute,2010s,24,would,463,116500,39.742
Cato Institute,2010s,25,they,423,116500,36.309
Cato Institute,2010s,26,but,415,116500,35.622
Cato Institute,2010s,27,an,393,116500,33.734
Cato Institute,2010s,28,their,388,116500,33.305
Cato Institute,2010s,29,at,369,116500,31.674
Cato Institute,2010s,30,more,368,116500,31.588
Cato Institute,2010s,31,we,354,116500,30.386
Cato Institute,2010s,32,if,348,116500,29.871
Cato Institute,2010s,33,i,348,116500,29.871
Cato Institute,2010s,34,government,343,116500,29.442
Cato Institute,2010s,35,tax,307,116500,26.352
Cato Institute,2010s,36,will,304,116500,26.094
Cato Institute,2010s,37,drug,301,116500,25.837
Cato Institute,2010s,38,e,295,116500,25.322
Cato Institute,2010s,39,than,285,116500,24.464
Cato Institute,2010s,40,people,277,116500,23.777
Cato Institute,2010s,41,was,275,116500,23.605
Cato Institute,2010s,42,what,270,116500,23.176
Cato Institute,2010s,43,he,266,116500,22.833
Cato Institute,2010s,44,state,261,116500,22.403
Cato Institute,2010s,45,some,254,116500,21.803
Cato Institute,2010s,46,which,253,116500,21.717
Cato Institute,2010s,47,other,251,116500,21.545
Cato Institute,2010s,48,one,248,116500,21.288
Cato Institute,2010s,49,has,245,116500,21.03
Cato Institute,2010s,50,policy,243,116500,20.858
Cato Institute,2010s,51,all,243,116500,20.858
Cato Institute,2010s,52,can,239,116500,20.515
Cato Institute,2010s,53,regulation,232,116500,19.914
Cato Institute,2010s,54,cato,229,116500,19.657
Cato Institute,2010s,55,u,222,116500,19.056
Cato Institute,2010s,56,new,220,116500,18.884
Cato Institute,2010s,57,r,217,116500,18.627
Cato Institute,2010s,58,were,211,116500,18.112
Cato Institute,2010s,59,political,211,116500,18.112
Cato Institute,2010s,60,federal,209,116500,17.94
Cato Institute,2010s,61,no,196,116500,16.824
Cato Institute,2010s,62,o,195,116500,16.738
Cato Institute,2010s,63,about,194,116500,16.652
Cato Institute,2010s,64,n,192,116500,16.481
Cato Institute,2010s,65,these,191,116500,16.395
Cato Institute,2010s,66,should,188,116500,16.137
Cato Institute,2010s,67,do,184,116500,15.794
Cato Institute,2010s,68,who,184,116500,15.794
Cato Institute,2010s,69,because,182,116500,15.622
Cato Institute,2010s,70,public,181,116500,15.536
Cato Institute,2010s,71,there,180,116500,15.451
Cato Institute,2010s,72,its,180,116500,15.451
Cato Institute,2010s,73,so,179,116500,15.365
Cato Institute,2010s,74,such,176,116500,15.107
Cato Institute,2010s,75,his,173,116500,14.85
Cato Institute,2010s,76,capital,169,116500,14.506
Cato Institute,2010s,77,also,169,116500,14.506
Cato Institute,2010s,78,even,165,116500,14.163
Cato Institute,2010s,79,many,157,116500,13.476
Cato Institute,2010s,80,most,156,116500,13.391
Cato Institute,2010s,81,gains,155,116500,13.305
Cato Institute,2010s,82,economic,155,116500,13.305
Cato Institute,2010s,83,only,152,116500,13.047
Cato Institute,2010s,84,c,152,116500,13.047
Cato Institute,2010s,85,how,148,116500,12.704
Cato Institute,2010s,86,regulatory,147,116500,12.618
Cato Institute,2010s,87,rights,147,116500,12.618
Cato Institute,2010s,88,justice,145,116500,12.446
Cato Institute,2010s,89,expenditures,144,116500,12.361
Cato Institute,2010s,90,been,143,116500,12.275
Cato Institute,2010s,91,health,139,116500,11.931
Cato Institute,2010s,92,when,139,116500,11.931
Cato Institute,2010s,93,those,139,116500,11.931
Cato Institute,2010s,94,right,139,116500,11.931
Cato Institute,2010s,95,social,135,116500,11.588
Cato Institute,2010s,96,had,132,116500,11.33
Cato Institute,2010s,97,change,132,116500,11.33
Cato Institute,2010s,98,them,132,116500,11.33
Cato Institute,2010s,99,over,131,116500,11.245
Cato Institute,2010s,100,university,131,116500,11.245
Cato Institute,2020s,1,the,24509,435721,562.493
Cato Institute,2020s,2,and,13382,435721,307.123
Cato Institute,2020s,3,of,12925,435721,296.635
Cato Institute,2020s,4,to,11912,435721,273.386
Cato Institute,2020s,5,in,7965,435721,182.8
Cato Institute,2020s,6,a,7570,435721,173.735
Cato Institute,2020s,7,that,5962,435721,136.831
Cato Institute,2020s,8,for,4848,435721,111.264
Cato Institute,2020s,9,s,4487,435721,102.979
Cato Institute,2020s,10,is,3942,435721,90.471
Cato Institute,2020s,11,on,2837,435721,65.11
Cato Institute,2020s,12,by,2730,435721,62.655
Cato Institute,2020s,13,as,2729,435721,62.632
Cato Institute,2020s,14,it,2444,435721,56.091
Cato Institute,2020s,15,with,2194,435721,50.353
Cato Institute,2020s,16,are,2162,435721,49.619
Cato Institute,2020s,17,or,2116,435721,48.563
Cato Institute,2020s,18,be,1973,435721,45.281
Cato Institute,2020s,19,from,1906,435721,43.744
Cato Institute,2020s,20,have,1841,435721,42.252
Cato Institute,2020s,21,not,1833,435721,42.068
Cato Institute,2020s,22,government,1616,435721,37.088
Cato Institute,2020s,23,more,1530,435721,35.114
Cato Institute,2020s,24,policy,1474,435721,33.829
Cato Institute,2020s,25,at,1441,435721,33.072
Cato Institute,2020s,26,but,1430,435721,32.819
Cato Institute,2020s,27,would,1404,435721,32.222
Cato Institute,2020s,28,has,1401,435721,32.154
Cato Institute,2020s,29,federal,1391,435721,31.924
Cato Institute,2020s,30,cato,1377,435721,31.603
Cato Institute,2020s,31,an,1328,435721,30.478
Cato Institute,2020s,32,their,1311,435721,30.088
Cato Institute,2020s,33,should,1306,435721,29.973
Cato Institute,2020s,34,states,1295,435721,29.721
Cato Institute,2020s,35,they,1294,435721,29.698
Cato Institute,2020s,36,u,1260,435721,28.918
Cato Institute,2020s,37,this,1141,435721,26.186
Cato Institute,2020s,38,no,1138,435721,26.118
Cato Institute,2020s,39,congress,1129,435721,25.911
Cato Institute,2020s,40,was,1122,435721,25.75
Cato Institute,2020s,41,other,1046,435721,24.006
Cato Institute,2020s,42,than,1017,435721,23.341
Cato Institute,2020s,43,which,1003,435721,23.019
Cato Institute,2020s,44,its,955,435721,21.918
Cato Institute,2020s,45,i,885,435721,20.311
Cato Institute,2020s,46,can,861,435721,19.76
Cato Institute,2020s,47,such,857,435721,19.669
Cato Institute,2020s,48,all,843,435721,19.347
Cato Institute,2020s,49,t,833,435721,19.118
Cato Institute,2020s,50,state,816,435721,18.728
Cato Institute,2020s,51,we,801,435721,18.383
Cato Institute,2020s,52,will,791,435721,18.154
Cato Institute,2020s,53,economic,778,435721,17.855
Cato Institute,2020s,54,health,757,435721,17.374
Cato Institute,2020s,55,tax,756,435721,17.351
Cato Institute,2020s,56,also,753,435721,17.282
Cato Institute,2020s,57,those,749,435721,17.19
Cato Institute,2020s,58,if,742,435721,17.029
Cato Institute,2020s,59,new,740,435721,16.983
Cato Institute,2020s,60,about,740,435721,16.983
Cato Institute,2020s,61,these,724,435721,16.616
Cato Institute,2020s,62,united,718,435721,16.478
Cato Institute,2020s,63,one,712,435721,16.341
Cato Institute,2020s,64,trade,700,435721,16.065
Cato Institute,2020s,65,law,699,435721,16.042
Cato Institute,2020s,66,who,694,435721,15.928
Cato Institute,2020s,67,percent,681,435721,15.629
Cato Institute,2020s,68,when,672,435721,15.423
Cato Institute,2020s,69,people,651,435721,14.941
Cato Institute,2020s,70,were,636,435721,14.596
Cato Institute,2020s,71,president,635,435721,14.574
Cato Institute,2020s,72,been,629,435721,14.436
Cato Institute,2020s,73,power,609,435721,13.977
Cato Institute,2020s,74,american,604,435721,13.862
Cato Institute,2020s,75,even,598,435721,13.724
Cato Institute,2020s,76,most,590,435721,13.541
Cato Institute,2020s,77,only,586,435721,13.449
Cato Institute,2020s,78,public,583,435721,13.38
Cato Institute,2020s,79,institute,577,435721,13.242
Cato Institute,2020s,80,do,576,435721,13.219
Cato Institute,2020s,81,free,557,435721,12.783
Cato Institute,2020s,82,some,556,435721,12.76
Cato Institute,2020s,83,act,535,435721,12.278
Cato Institute,2020s,84,many,533,435721,12.233
Cato Institute,2020s,85,he,531,435721,12.187
Cato Institute,2020s,86,policymakers,530,435721,12.164
Cato Institute,2020s,87,because,526,435721,12.072
Cato Institute,2020s,88,so,525,435721,12.049
Cato Institute,2020s,89,spending,521,435721,11.957
Cato Institute,2020s,90,over,519,435721,11.911
Cato Institute,2020s,91,how,504,435721,11.567
Cato Institute,2020s,92,our,500,435721,11.475
Cato Institute,2020s,93,china,494,435721,11.338
Cato Institute,2020s,94,executive,494,435721,11.338
Cato Institute,2020s,95,there,493,435721,11.315
Cato Institute,2020s,96,his,490,435721,11.246
Cato Institute,2020s,97,benefits,486,435721,11.154
Cato Institute,2020s,98,could,481,435721,11.039
Cato Institute,2020s,99,industrial,481,435721,11.039
Cato Institute,2020s,100,national,478,435721,10.97
Cato Institute,1970s,1,the,995,13251,750.887
Cato Institute,1970s,2,of,549,13251,414.308
Cato Institute,1970s,3,to,378,13251,285.261
Cato Institute,1970s,4,in,296,13251,223.379
Cato Institute,1970s,5,and,275,13251,207.532
Cato Institute,1970s,6,a,255,13251,192.438
Cato Institute,1970s,7,that,155,13251,116.972
Cato Institute,1970s,8,by,139,13251,104.898
Cato Institute,1970s,9,is,134,13251,101.124
Cato Institute,1970s,10,be,132,13251,99.615
Cato Institute,1970s,11,for,131,13251,98.86
Cato Institute,1970s,12,on,128,13251,96.596
Cato Institute,1970s,13,would,105,13251,79.239
Cato Institute,1970s,14,as,90,13251,67.919
Cato Institute,1970s,15,it,73,13251,55.09
Cato Institute,1970s,16,an,66,13251,49.808
Cato Institute,1970s,17,this,65,13251,49.053
Cato Institute,1970s,18,or,62,13251,46.789
Cato Institute,1970s,19,was,53,13251,39.997
Cato Institute,1970s,20,not,52,13251,39.242
Cato Institute,1970s,21,from,51,13251,38.488
Cato Institute,1970s,22,social,50,13251,37.733
Cato Institute,1970s,23,with,46,13251,34.714
Cato Institute,1970s,24,are,45,13251,33.96
Cato Institute,1970s,25,security,45,13251,33.96
Cato Institute,1970s,26,its,44,13251,33.205
Cato Institute,1970s,27,will,42,13251,31.696
Cato Institute,1970s,28,new,42,13251,31.696
Cato Institute,1970s,29,system,39,13251,29.432
Cato Institute,1970s,30,tax,38,13251,28.677
Cato Institute,1970s,31,court,37,13251,27.922
Cato Institute,1970s,32,program,37,13251,27.922
Cato Institute,1970s,33,which,36,13251,27.168
Cato Institute,1970s,34,may,35,13251,26.413
Cato Institute,1970s,35,than,35,13251,26.413
Cato Institute,1970s,36,have,33,13251,24.904
Cato Institute,1970s,37,only,33,13251,24.904
Cato Institute,1970s,38,has,32,13251,24.149
Cato Institute,1970s,39,at,31,13251,23.394
Cato Institute,1970s,40,more,31,13251,23.394
Cato Institute,1970s,41,were,30,13251,22.64
Cato Institute,1970s,42,under,29,13251,21.885
Cato Institute,1970s,43,if,29,13251,21.885
Cato Institute,1970s,44,inflation,28,13251,21.13
Cato Institute,1970s,45,act,27,13251,20.376
Cato Institute,1970s,46,their,27,13251,20.376
Cato Institute,1970s,47,s,27,13251,20.376
Cato Institute,1970s,48,been,26,13251,19.621
Cato Institute,1970s,49,there,25,13251,18.867
Cato Institute,1970s,50,these,25,13251,18.867
Cato Institute,1970s,51,rate,25,13251,18.867
Cato Institute,1970s,52,but,25,13251,18.867
Cato Institute,1970s,53,some,24,13251,18.112
Cato Institute,1970s,54,all,23,13251,17.357
Cato Institute,1970s,55,current,23,13251,17.357
Cato Institute,1970s,56,market,23,13251,17.357
Cato Institute,1970s,57,those,23,13251,17.357
Cato Institute,1970s,58,savings,23,13251,17.357
Cato Institute,1970s,59,no,22,13251,16.603
Cato Institute,1970s,60,tion,21,13251,15.848
Cato Institute,1970s,61,agency,21,13251,15.848
Cato Institute,1970s,62,cab,21,13251,15.848
Cato Institute,1970s,63,in-,20,13251,15.093
Cato Institute,1970s,64,case,19,13251,14.339
Cato Institute,1970s,65,first,19,13251,14.339
Cato Institute,1970s,66,into,19,13251,14.339
Cato Institute,1970s,67,such,19,13251,14.339
Cato Institute,1970s,68,they,19,13251,14.339
Cato Institute,1970s,69,regulation,19,13251,14.339
Cato Institute,1970s,70,since,19,13251,14.339
Cato Institute,1970s,71,one,19,13251,14.339
Cato Institute,1970s,72,benefit,19,13251,14.339
Cato Institute,1970s,73,insurance,19,13251,14.339
Cato Institute,1970s,74,political,19,13251,14.339
Cato Institute,1970s,75,other,18,13251,13.584
Cato Institute,1970s,76,so,18,13251,13.584
Cato Institute,1970s,77,interest,18,13251,13.584
Cato Institute,1970s,78,benefits,18,13251,13.584
Cato Institute,1970s,79,government,17,13251,12.829
Cato Institute,1970s,80,had,17,13251,12.829
Cato Institute,1970s,81,when,17,13251,12.829
Cato Institute,1970s,82,federal,17,13251,12.829
Cato Institute,1970s,83,congress,17,13251,12.829
Cato Institute,1970s,84,could,17,13251,12.829
Cato Institute,1970s,85,public,17,13251,12.829
Cato Institute,1970s,86,economic,17,13251,12.829
Cato Institute,1970s,87,crisis,17,13251,12.829
Cato Institute,1970s,88,because,16,13251,12.075
Cato Institute,1970s,89,any,16,13251,12.075
Cato Institute,1970s,90,each,16,13251,12.075
Cato Institute,1970s,91,rates,16,13251,12.075
Cato Institute,1970s,92,competition,16,13251,12.075
Cato Institute,1970s,93,accounts,16,13251,12.075
Cato Institute,1970s,94,decision,15,13251,11.32
Cato Institute,1970s,95,two,15,13251,11.32
Cato Institute,1970s,96,thus,15,13251,11.32
Cato Institute,1970s,97,simply,15,13251,11.32
Cato Institute,1970s,98,while,15,13251,11.32
Cato Institute,1970s,99,future,15,13251,11.32
Cato Institute,1970s,100,private,15,13251,11.32
Cato Institute,1990s,1,the,21002,300765,698.286
Cato Institute,1990s,2,of,10803,300765,359.184
Cato Institute,1990s,3,to,8174,300765,271.774
Cato Institute,1990s,4,and,7845,300765,260.835
Cato Institute,1990s,5,in,6881,300765,228.783
Cato Institute,1990s,6,a,4730,300765,157.266
Cato Institute,1990s,7,that,3838,300765,127.608
Cato Institute,1990s,8,for,3231,300765,107.426
Cato Institute,1990s,9,is,2572,300765,85.515
Cato Institute,1990s,10,by,2006,300765,66.697
Cato Institute,1990s,11,on,1973,300765,65.599
Cato Institute,1990s,12,as,1854,300765,61.643
Cato Institute,1990s,13,world,1707,300765,56.755
Cato Institute,1990s,14,bank,1631,300765,54.228
Cato Institute,1990s,15,it,1536,300765,51.07
Cato Institute,1990s,16,was,1500,300765,49.873
Cato Institute,1990s,17,s,1456,300765,48.41
Cato Institute,1990s,18,be,1363,300765,45.318
Cato Institute,1990s,19,has,1341,300765,44.586
Cato Institute,1990s,20,not,1315,300765,43.722
Cato Institute,1990s,21,with,1302,300765,43.29
Cato Institute,1990s,22,from,1282,300765,42.625
Cato Institute,1990s,23,are,1258,300765,41.827
Cato Institute,1990s,24,have,1220,300765,40.563
Cato Institute,1990s,25,countries,1202,300765,39.965
Cato Institute,1990s,26,aid,1146,300765,38.103
Cato Institute,1990s,27,p,1109,300765,36.873
Cato Institute,1990s,28,u,1011,300765,33.614
Cato Institute,1990s,29,an,989,300765,32.883
Cato Institute,1990s,30,economic,977,300765,32.484
Cato Institute,1990s,31,more,956,300765,31.786
Cato Institute,1990s,32,its,945,300765,31.42
Cato Institute,1990s,33,or,925,300765,30.755
Cato Institute,1990s,34,foreign,908,300765,30.19
Cato Institute,1990s,35,development,899,300765,29.89
Cato Institute,1990s,36,government,888,300765,29.525
Cato Institute,1990s,37,at,864,300765,28.727
Cato Institute,1990s,38,their,848,300765,28.195
Cato Institute,1990s,39,were,847,300765,28.162
Cato Institute,1990s,40,imf,823,300765,27.364
Cato Institute,1990s,41,would,800,300765,26.599
Cato Institute,1990s,42,but,785,300765,26.1
Cato Institute,1990s,43,than,742,300765,24.67
Cato Institute,1990s,44,percent,721,300765,23.972
Cato Institute,1990s,45,been,719,300765,23.906
Cato Institute,1990s,46,new,680,300765,22.609
Cato Institute,1990s,47,states,679,300765,22.576
Cato Institute,1990s,48,which,667,300765,22.177
Cato Institute,1990s,49,had,667,300765,22.177
Cato Institute,1990s,50,such,664,300765,22.077
Cato Institute,1990s,51,they,653,300765,21.711
Cato Institute,1990s,52,other,643,300765,21.379
Cato Institute,1990s,53,united,627,300765,20.847
Cato Institute,1990s,54,trade,606,300765,20.149
Cato Institute,1990s,55,those,540,300765,17.954
Cato Institute,1990s,56,no,537,300765,17.854
Cato Institute,1990s,57,policy,521,300765,17.322
Cato Institute,1990s,58,all,516,300765,17.156
Cato Institute,1990s,59,public,499,300765,16.591
Cato Institute,1990s,60,capital,488,300765,16.225
Cato Institute,1990s,61,international,480,300765,15.959
Cato Institute,1990s,62,state,480,300765,15.959
Cato Institute,1990s,63,only,473,300765,15.727
Cato Institute,1990s,64,this,473,300765,15.727
Cato Institute,1990s,65,private,473,300765,15.727
Cato Institute,1990s,66,one,459,300765,15.261
Cato Institute,1990s,67,also,450,300765,14.962
Cato Institute,1990s,68,years,447,300765,14.862
Cato Institute,1990s,69,american,447,300765,14.862
Cato Institute,1990s,70,i,443,300765,14.729
Cato Institute,1990s,71,if,440,300765,14.629
Cato Institute,1990s,72,billion,440,300765,14.629
Cato Institute,1990s,73,developing,437,300765,14.53
